Player,PTS,WS,HOF,VALUE,G,WS/48,Year,AST,STL,BLK,TOV,FG%,FT%,OWS,DWS,Pos,TRB,PPG,MVP,APG,SPG,BPG,TPG,RPG
Alan Hardy,193.0,0.0,NOHOF,0,60.0,-0.022000000000000006,1981.0,23.0,10.0,13.0,31.0,0.4145,0.6605,-0.3,0.30000000000000004,SG,53.0,3.216666666666667,0,0.38333333333333336,0.16666666666666666,0.21666666666666667,0.5166666666666667,0.8833333333333333
Alan Henderson,5094.0,28.1,NOHOF,0,652.0,0.10658333333333335,1996.0,397.0,364.0,297.0,717.0,0.49058333333333337,0.6315833333333333,15.0,13.0,PF,3249.0,7.8128834355828225,0,0.6088957055214724,0.558282208588957,0.455521472392638,1.0996932515337423,4.983128834355829
Alan Ogg,188.0,0.8,NOHOF,0,86.0,0.11960000000000001,1991.0,17.0,13.0,61.0,33.0,0.4404,0.6766,0.0,0.6,C,143.0,2.186046511627907,0,0.19767441860465115,0.1511627906976744,0.7093023255813954,0.38372093023255816,1.6627906976744187
Alan Sawyer,217.0,0.9,NOHOF,0,33.0,,1951.0,25.0,0.0,0.0,0.0,0.37,0.86,0.4,0.4,F,121.0,6.575757575757576,0,0.7575757575757576,0.0,0.0,0.0,3.6666666666666665
Alan Williams,375.0,2.3000000000000003,NOHOF,0,57.0,0.144,2016.0,28.0,31.0,37.0,43.0,0.467,0.634,1.2000000000000002,1.1,PF,330.0,6.578947368421052,0,0.49122807017543857,0.543859649122807,0.6491228070175439,0.7543859649122807,5.7894736842105265
Alando Tucker,262.0,0.4,NOHOF,0,66.0,0.0388,2008.0,20.0,5.0,2.0,24.0,0.42140000000000005,0.78625,0.5,0.0,SF,59.0,3.9696969696969697,0,0.30303030303030304,0.07575757575757576,0.030303030303030304,0.36363636363636365,0.8939393939393939
Albert King,6470.0,16.4,NOHOF,0,534.0,0.05566666666666667,1982.0,1171.0,452.0,196.0,1151.0,0.44566666666666666,0.799111111111111,1.8,14.500000000000002,SF,2262.0,12.116104868913858,0,2.1928838951310863,0.846441947565543,0.36704119850187267,2.155430711610487,4.235955056179775
Alec Burks,3034.0,9.700000000000001,NOHOF,0,301.0,0.07083333333333333,2012.0,534.0,184.0,46.0,412.0,0.4196666666666667,0.7551666666666667,5.7,4.000000000000001,SG,877.0,10.079734219269103,0,1.7740863787375416,0.6112956810631229,0.15282392026578073,1.3687707641196014,2.913621262458472
Alec Kessler,1084.0,2.0,NOHOF,0,210.0,0.058499999999999996,1991.0,81.0,39.0,71.0,192.0,0.43624999999999997,0.75125,-0.5999999999999999,2.5,C,751.0,5.161904761904762,0,0.38571428571428573,0.18571428571428572,0.3380952380952381,0.9142857142857143,3.5761904761904764
Aleksandar Djordjevic,25.0,0.1,NOHOF,0,8.0,0.114,1997.0,5.0,0.0,0.0,5.0,0.5,0.8,0.1,0.0,SG,5.0,3.125,0,0.625,0.0,0.0,0.625,0.625
Aleksandar Radojevic,26.0,-0.4,NOHOF,0,15.0,-0.15949999999999998,2000.0,7.0,2.0,3.0,20.0,0.30100000000000005,0.6,-0.6000000000000001,0.2,C,36.0,1.7333333333333334,0,0.4666666666666667,0.13333333333333333,0.2,1.3333333333333333,2.4
Alex Abrines,406.0,2.1,NOHOF,0,68.0,0.095,2017.0,40.0,37.0,8.0,33.0,0.39299999999999996,0.898,1.2,0.9,SG,86.0,5.970588235294118,0,0.5882352941176471,0.5441176470588235,0.11764705882352941,0.4852941176470588,1.2647058823529411
Alex Acker,153.0,-0.2,NOHOF,0,55.0,-0.061250000000000006,2006.0,28.0,11.0,8.0,18.0,0.35224999999999995,0.5,-0.4,0.1,SG,53.0,2.7818181818181817,0,0.509090909090909,0.2,0.14545454545454545,0.32727272727272727,0.9636363636363636
Alex Blackwell,34.0,0.0,NOHOF,0,27.0,-0.016,1993.0,7.0,4.0,2.0,5.0,0.33299999999999996,0.75,-0.1,0.1,SF,23.0,1.2592592592592593,0,0.25925925925925924,0.14814814814814814,0.07407407407407407,0.18518518518518517,0.8518518518518519
Alex Bradley,137.0,0.4,NOHOF,0,39.0,0.053,1982.0,11.0,12.0,5.0,28.0,0.524,0.604,0.1,0.3,SF,65.0,3.5128205128205128,0,0.28205128205128205,0.3076923076923077,0.1282051282051282,0.717948717948718,1.6666666666666667
Alex English*,26931.0,105.89999999999998,HOF,1,1271.0,0.11894117647058824,1977.0,4575.0,1140.0,895.0,3035.0,0.502764705882353,0.8179411764705882,80.8,25.0,SF,7143.0,21.18882769472856,0,3.5995279307631787,0.8969315499606609,0.7041699449252558,2.387883556254917,5.619984264358773
Alex Garcia,47.0,-0.2,NOHOF,0,10.0,-0.1685,2004.0,18.0,6.0,1.0,9.0,0.24450000000000002,0.625,-0.2,0.1,SG,15.0,4.7,0,1.8,0.6,0.1,0.9,1.5
Alex Groza,2925.0,35.9,NOHOF,0,130.0,,1950.0,318.0,0.0,0.0,0.0,0.474,0.7575000000000001,31.2,4.699999999999999,C,709.0,22.5,0,2.4461538461538463,0.0,0.0,0.0,5.453846153846154
Alex Hannum*,3078.0,11.4,HOF,1,516.0,0.03825,1950.0,857.0,0.0,0.0,0.0,0.353,0.6324999999999998,-0.7000000000000001,12.200000000000001,PF,2013.0,5.965116279069767,0,1.6608527131782946,0.0,0.0,0.0,3.9011627906976742
Alex Kirk,4.0,0.0,NOHOF,0,5.0,0.061,2015.0,1.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,C,1.0,0.8,0,0.2,0.0,0.0,0.0,0.2
Alex Len,1834.0,7.9,NOHOF,0,266.0,0.06425,2014.0,177.0,113.0,283.0,347.0,0.4625,0.6990000000000001,1.7,6.0,C,1657.0,6.894736842105263,0,0.6654135338345865,0.424812030075188,1.0639097744360901,1.3045112781954886,6.2293233082706765
Alex Poythress,64.0,0.3,NOHOF,0,6.0,0.099,2017.0,5.0,3.0,2.0,3.0,0.46299999999999997,0.8,0.2,0.1,PF,29.0,10.666666666666666,0,0.8333333333333334,0.5,0.3333333333333333,0.5,4.833333333333333
Alex Scales,0.0,0.0,NOHOF,0,1.0,,2006.0,0.0,0.0,0.0,0.0,,,0.0,0.0,SG,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
Alex Stepheson,44.0,0.2,NOHOF,0,16.0,0.08,2016.0,4.0,2.0,10.0,0.0,0.547,0.24433333333333332,0.0,0.2,PF,56.0,2.75,0,0.25,0.125,0.625,0.0,3.5
Alex Stivrins,85.0,-0.1,NOHOF,0,41.0,-0.1895,1986.0,7.0,4.0,4.0,17.0,0.35933333333333334,0.5833333333333334,-0.2,0.1,SF,41.0,2.073170731707317,0,0.17073170731707318,0.0975609756097561,0.0975609756097561,0.4146341463414634,1.0
Alexander Johnson,439.0,1.5,NOHOF,0,102.0,0.051000000000000004,2007.0,30.0,38.0,45.0,89.0,0.5129999999999999,0.6739999999999999,0.6,1.0,PF,275.0,4.303921568627451,0,0.29411764705882354,0.37254901960784315,0.4411764705882353,0.8725490196078431,2.696078431372549
Alexander Volkov,1019.0,4.4,NOHOF,0,149.0,0.085,1990.0,333.0,102.0,52.0,154.0,0.4615,0.607,2.6,1.7999999999999998,C,384.0,6.8389261744966445,0,2.2348993288590604,0.6845637583892618,0.348993288590604,1.0335570469798658,2.577181208053691
Alexey Shved,1783.0,5.300000000000001,NOHOF,0,224.0,0.08,2013.0,566.0,140.0,55.0,291.0,0.371,0.7871666666666667,2.3,3.0,SG,454.0,7.959821428571429,0,2.5267857142857144,0.625,0.24553571428571427,1.2991071428571428,2.0267857142857144
Alexis Ajinca,1696.0,7.9,NOHOF,0,327.0,0.060888888888888895,2009.0,153.0,113.0,200.0,267.0,0.4686666666666667,0.6726666666666666,2.9,4.8999999999999995,PF,1228.0,5.186544342507645,0,0.46788990825688076,0.345565749235474,0.6116207951070336,0.8165137614678899,3.7553516819571864
Alfred McGuire*,757.0,5.3999999999999995,HOF,1,191.0,0.08533333333333333,1952.0,363.0,0.0,0.0,0.0,0.35750000000000004,0.578,2.7,2.8000000000000003,PG,418.0,3.9633507853403143,0,1.9005235602094241,0.0,0.0,0.0,2.18848167539267
Alfredrick Hughes,356.0,-0.5,NOHOF,0,68.0,-0.028999999999999998,1986.0,61.0,26.0,5.0,63.0,0.409,0.583,-1.0,0.5,SG,113.0,5.235294117647059,0,0.8970588235294118,0.38235294117647056,0.07352941176470588,0.9264705882352942,1.661764705882353
Allan Bristow,5122.0,22.799999999999997,NOHOF,0,648.0,0.07577777777777778,1974.0,2098.0,490.0,40.0,800.0,0.4532222222222222,0.7854444444444445,13.9,8.9,SF,2613.0,7.904320987654321,0,3.2376543209876543,0.7561728395061729,0.06172839506172839,1.2345679012345678,4.032407407407407
Allan Houston,14551.0,55.20000000000001,NOHOF,0,839.0,0.08499999999999998,1994.0,1990.0,566.0,139.0,1760.0,0.4394166666666666,0.8590833333333333,34.50000000000001,20.800000000000004,SG,2434.0,17.34326579261025,0,2.3718712753277713,0.6746126340882003,0.16567342073897498,2.097735399284863,2.901072705601907
Allan Ray,290.0,0.6,NOHOF,0,47.0,0.039,2007.0,43.0,20.0,3.0,42.0,0.386,0.764,0.1,0.5,SG,69.0,6.170212765957447,0,0.9148936170212766,0.425531914893617,0.06382978723404255,0.8936170212765957,1.4680851063829787
Allen Crabbe,1878.0,9.8,NOHOF,0,226.0,0.07775,2014.0,237.0,138.0,52.0,144.0,0.42574999999999996,0.8035,6.7,3.1,SG,523.0,8.309734513274336,0,1.0486725663716814,0.6106194690265486,0.23008849557522124,0.6371681415929203,2.314159292035398
Allen Iverson*,27457.0,108.69999999999997,HOF,1,1064.0,0.10799999999999998,1997.0,6488.0,2213.0,185.0,3740.0,0.4337000000000001,0.7671,66.2,42.6,PG,3839.0,25.80545112781955,1,6.097744360902255,2.079887218045113,0.17387218045112782,3.5150375939849625,3.6080827067669174
Allen Leavell,6684.0,29.799999999999997,NOHOF,0,700.0,0.0804,1980.0,3339.0,929.0,120.0,1324.0,0.44110000000000005,0.8230000000000001,16.0,13.799999999999999,PG,1164.0,9.548571428571428,0,4.77,1.3271428571428572,0.17142857142857143,1.8914285714285715,1.6628571428571428
Allen Murphy,5.0,-0.1,NOHOF,0,2.0,-0.22899999999999998,1977.0,0.0,0.0,0.0,0.0,0.2,0.429,-0.1,0.0,SG,4.0,2.5,0,0.0,0.0,0.0,0.0,2.0
Allie McGuire,4.0,0.0,NOHOF,0,2.0,0.028999999999999998,1974.0,1.0,0.0,0.0,0.0,0.5,,0.0,0.0,SG,2.0,2.0,0,0.5,0.0,0.0,0.0,1.0
Alonzo Bradley,440.0,-0.2,NOHOF,0,99.0,-0.025999999999999995,1978.0,74.0,24.0,7.0,80.0,0.40066666666666667,0.6876666666666668,-0.30000000000000004,0.1,SF,151.0,4.444444444444445,0,0.7474747474747475,0.24242424242424243,0.0707070707070707,0.8080808080808081,1.5252525252525253
Alonzo Gee,3326.0,11.799999999999999,NOHOF,0,527.0,0.033999999999999996,2010.0,504.0,454.0,126.0,535.0,0.4246153846153847,0.6934166666666665,5.000000000000001,7.2,SG,1636.0,6.311195445920304,0,0.9563567362428842,0.8614800759013282,0.23908918406072105,1.015180265654649,3.1043643263757117
Alonzo Mourning*,14593.0,90.9,HOF,1,875.0,0.14870588235294122,1993.0,964.0,422.0,2430.0,2266.0,0.520529411764706,0.6639999999999999,41.3,49.5,C,7335.0,16.677714285714284,0,1.1017142857142856,0.48228571428571426,2.777142857142857,2.589714285714286,8.382857142857143
Alphonso Ford,35.0,-0.30000000000000004,NOHOF,0,11.0,-0.008499999999999994,1994.0,10.0,3.0,0.0,9.0,0.38449999999999995,0.5,-0.5,0.0,PG,20.0,3.1818181818181817,0,0.9090909090909091,0.2727272727272727,0.0,0.8181818181818182,1.8181818181818181
Alton Ford,186.0,0.8,NOHOF,0,73.0,0.028999999999999998,2002.0,11.0,6.0,8.0,37.0,0.465,0.5233333333333333,0.19999999999999998,0.6,PF,124.0,2.547945205479452,0,0.1506849315068493,0.0821917808219178,0.1095890410958904,0.5068493150684932,1.6986301369863013
Alton Lister,6441.0,37.49999999999999,NOHOF,0,1017.0,0.07305555555555555,1982.0,933.0,357.0,1515.0,1498.0,0.4908333333333334,0.6125882352941175,5.3,32.1,C,6276.0,6.333333333333333,0,0.9174041297935103,0.35103244837758113,1.4896755162241888,1.4729596853490659,6.171091445427729
Alvan Adams,13910.0,73.4,NOHOF,0,988.0,0.12661538461538463,1976.0,4012.0,1289.0,808.0,2194.0,0.4983076923076922,0.7935384615384614,29.9,43.599999999999994,C,6937.0,14.078947368421053,0,4.060728744939271,1.3046558704453441,0.8178137651821862,2.220647773279352,7.021255060728745
Alvin Heggs,8.0,0.1,NOHOF,0,4.0,0.196,1996.0,0.0,0.0,0.0,0.0,0.6,0.667,0.1,0.0,SF,2.0,2.0,0,0.0,0.0,0.0,0.0,0.5
Alvin Jones,26.0,0.1,NOHOF,0,23.0,0.034,2002.0,3.0,3.0,9.0,11.0,0.4,0.5,-0.2,0.3,C,36.0,1.1304347826086956,0,0.13043478260869565,0.13043478260869565,0.391304347826087,0.4782608695652174,1.565217391304348
Alvin Robertson,11500.0,55.50000000000001,NOHOF,0,848.0,0.09641666666666666,1985.0,4192.0,2267.0,341.0,2249.0,0.47375000000000006,0.7221666666666665,22.2,33.5,SG,4335.0,13.56132075471698,0,4.943396226415095,2.6733490566037736,0.40212264150943394,2.652122641509434,5.1120283018867925
Alvin Scott,3088.0,23.099999999999998,NOHOF,0,627.0,0.09675000000000002,1978.0,847.0,404.0,371.0,617.0,0.47387500000000005,0.7385,7.6000000000000005,15.299999999999999,SF,1992.0,4.925039872408293,0,1.3508771929824561,0.6443381180223285,0.5917065390749602,0.9840510366826156,3.1770334928229667
Alvin Sims,11.0,-0.1,NOHOF,0,4.0,-0.139,1999.0,5.0,2.0,0.0,6.0,0.4,0.4,-0.1,0.0,SG,4.0,2.75,0,1.25,0.5,0.0,1.5,1.0
Alvin Williams,4485.0,22.9,NOHOF,0,514.0,0.0007272727272727229,1998.0,1980.0,587.0,112.0,681.0,0.341,0.702,12.000000000000002,11.0,SG,1221.0,8.72568093385214,0,3.8521400778210118,1.1420233463035019,0.2178988326848249,1.3249027237354085,2.375486381322957
Amal McCaskill,204.0,0.39999999999999997,NOHOF,0,114.0,-0.0034999999999999996,1997.0,36.0,24.0,36.0,52.0,0.3395,0.64575,-0.7999999999999999,1.2999999999999998,C,213.0,1.7894736842105263,0,0.3157894736842105,0.21052631578947367,0.3157894736842105,0.45614035087719296,1.868421052631579
Amar'e Stoudemire,16674.0,96.10000000000001,NOHOF,0,905.0,0.15675,2003.0,1095.0,665.0,1092.0,2031.0,0.5291250000000001,0.761,65.69999999999999,30.4,PF,6961.0,18.424309392265194,0,1.2099447513812154,0.7348066298342542,1.2066298342541437,2.2441988950276244,7.691712707182321
Amir Johnson,5559.0,50.1,NOHOF,0,745.0,0.15491666666666667,2006.0,895.0,464.0,782.0,832.0,0.5846666666666667,0.7039166666666667,29.499999999999996,20.4,SF,4214.0,7.461744966442953,0,1.2013422818791946,0.6228187919463087,1.0496644295302013,1.1167785234899328,5.6563758389261745
Anderson Varejao,4699.0,47.6,NOHOF,0,680.0,0.134,2005.0,769.0,553.0,415.0,614.0,0.48653333333333326,0.6486666666666666,22.5,25.1,PF,4652.0,6.910294117647059,0,1.1308823529411764,0.8132352941176471,0.6102941176470589,0.9029411764705882,6.841176470588235
Andrae Patterson,120.0,0.7999999999999999,NOHOF,0,40.0,0.119,1999.0,16.0,20.0,7.0,23.0,0.5965,0.778,0.2,0.5,PF,67.0,3.0,0,0.4,0.5,0.175,0.575,1.675
Andray Blatche,5706.0,19.3,NOHOF,0,564.0,0.062222222222222213,2006.0,798.0,492.0,458.0,914.0,0.4512222222222222,0.7183333333333334,5.1,13.899999999999999,PF,3024.0,10.117021276595745,0,1.4148936170212767,0.8723404255319149,0.8120567375886525,1.6205673758865249,5.361702127659575
Andre Barrett,424.0,0.5,NOHOF,0,124.0,0.037125,2005.0,256.0,58.0,2.0,89.0,0.395375,0.7331428571428571,-0.5,1.0,PG,136.0,3.4193548387096775,0,2.064516129032258,0.46774193548387094,0.016129032258064516,0.717741935483871,1.096774193548387
Andre Brown,197.0,0.30000000000000004,NOHOF,0,75.0,-0.018666666666666665,2007.0,11.0,14.0,8.0,48.0,0.4036666666666667,0.6829999999999999,-0.2,0.4,PF,178.0,2.6266666666666665,0,0.14666666666666667,0.18666666666666668,0.10666666666666667,0.64,2.3733333333333335
Andre Dawkins,3.0,-0.1,NOHOF,0,4.0,-0.172,2015.0,1.0,0.0,0.0,1.0,0.16699999999999998,,-0.1,0.0,SG,2.0,0.75,0,0.25,0.0,0.0,0.25,0.5
Andre Drummond,5120.0,36.2,NOHOF,0,385.0,0.1534,2013.0,276.0,476.0,580.0,594.0,0.5592,0.38380000000000003,15.400000000000002,20.9,C,4946.0,13.2987012987013,0,0.7168831168831169,1.2363636363636363,1.5064935064935066,1.542857142857143,12.846753246753247
Andre Emmett,20.0,0.1,NOHOF,0,14.0,0.025500000000000005,2005.0,1.0,2.0,1.0,3.0,0.452,0.6125,0.1,0.0,SG,8.0,1.4285714285714286,0,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.5714285714285714
Andre Iguodala,12683.0,89.1,NOHOF,0,976.0,0.12753846153846154,2005.0,4396.0,1548.0,463.0,1991.0,0.4703076923076922,0.6882307692307692,46.8,42.699999999999996,SG,5133.0,12.994877049180328,0,4.504098360655738,1.5860655737704918,0.47438524590163933,2.0399590163934427,5.25922131147541
